timestep,epsilon,alpha,error
30177.0,0.8599462624460434,0.03207595586348473,0.00032672834143454565
30325.0,0.8593101360173189,0.031924403013663644,0.00031475400430736045
30644.0,0.8579406254016375,0.031602566128369626,0.000328468465596643
30671.0,0.8578248109453228,0.031575623618566466,0.0003178168358459743
30753.0,0.8574731739842433,0.03149407911312673,0.00030698672068751875
30769.0,0.8574045787026837,0.03147821707378494,0.00029716871173945947
30774.0,0.8573831438025661,0.031473263462688444,0.0002877690782412401
30777.0,0.8573702831197125,0.03147029204431017,0.0002786857327805592
30849.0,0.8570616845973574,0.031399145943230344,0.0002947203853125302
30937.0,0.8566846594651804,0.031312625250501,0.00028467981105961826
30985.0,0.8564790793035628,0.0312656328164082,0.00027535188328897675
31012.0,0.856363462143147,0.031239261503858053,0.00026651784547482293
31204.0,0.8555417456522157,0.031053007483774802,0.00028082827245157205
31255.0,0.8553236097752389,0.031003906492218014,0.000271677453497432
31529.0,0.8541526158163681,0.030742744712247912,0.00026103686460032804
31628.0,0.8537299138421506,0.030649462101940115,0.00025224416179980835
31783.0,0.8530685278256375,0.03050454517723141,0.00024335690639532004
32152.0,0.85149606350502,0.030165002564025215,0.00023330726672554647
32237.0,0.8511342536635406,0.030087856541100015,0.00022569087532531285
32296.0,0.8508832054625175,0.03003453972067878,0.0002185124210001277
32535.0,0.8498670047923097,0.029820480706148983,0.0002320062733076611
32647.0,0.849391211314746,0.02972121500326933,0.00022433846804403856
32829.0,0.8486186149656073,0.029561310157266166,0.00021649975251136766
32915.0,0.8482537864928403,0.029486347820958894,0.00020956695982476958
32975.0,0.8479993478884927,0.02943427326779302,0.00020302840158592517
33549.0,0.8455690727972653,0.0289452356142179,0.00021345608467981947
33670.0,0.8450576569485726,0.02884421240878018,0.00020655411834979986
33931.0,0.8439555732170774,0.0286286859433152,0.00019909735500789338
34041.0,0.8434915241168818,0.02853881278538813,0.00021134992402949138
34876.0,0.839977279308722,0.027874564459930314,0.00020053941223352467
35253.0,0.8383954095631689,0.027584684982897494,0.00020993921698675422
35349.0,0.8379930753286812,0.027511830086937385,0.00020360892696658084
35356.0,0.8379637460109871,0.02750653280154037,0.00021425180682399514
35377.0,0.8378757642168259,0.02749065317791951,0.00020823819633619678
35452.0,0.8375616189258023,0.027434089599736634,0.0002020969091063307
35469.0,0.8374904290358314,0.027421300866513103,0.00019646093903702422
35579.0,0.837029934796146,0.02733883755262726,0.0001904991138275136
35597.0,0.836954605303568,0.02732539075308777,0.0001851999527815451
36005.0,0.8352489540004563,0.027024105502107883,0.00017815310557978137
36112.0,0.8348022142067631,0.026946188461642102,0.00018804194384358652
36274.0,0.8341262965070803,0.026829071982400126,0.0001821796644776441
36328.0,0.8339011122453044,0.026790259061805127,0.00017703546949121574
36405.0,0.8335801213093302,0.026735108544540687,0.0001865208395344098
36464.0,0.8333342508265448,0.02669300376371353,0.0001812482887828537
36653.0,0.8325471199695873,0.026559014129395517,0.00017552470927739705
36800.0,0.8319354211340171,0.026455726341966718,0.00017019846144705753
36923.0,0.8314239368688371,0.026369917198459998,0.00016515830344587812
36925.0,0.8314156226502539,0.026368526526737688,0.00017457260557307563
37240.0,0.8301071704500282,0.02615131148827114,0.00016856923267027923
37402.0,0.8294350542054948,0.02604098851592406,0.00016346839029779403
37843.0,0.8276081602345254,0.025745327223109005,0.0001703381358737488
37893.0,0.8274012835379375,0.025712228735986834,0.00016573937411124007
37906.0,0.8273475040679101,0.025703637064644645,0.00016142388803075391
